kind,policy,scenario,burst_duration_seconds,rate_cv2,achieved_rate_cv2_mean,achieved_rate_cv2_max,seed,risk_e,p_mission,risk_utilization,target_met,pass_count,fixed_over_policy_gain,mean_tau_seconds,min_tau_seconds,max_tau_seconds,observed_corrections,high_activity_events,relax_events,max_k_per_pass,p_cache_entries
baseline_expected,always_tau_min_1s,burst_900s_cv2_1,900,1,0.599516295335,2.95068105756,21760637,0.00167934600466,0.00167793669217,0.167093520966,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_1,900,1,0.599885195878,2.86654795562,21760638,0.0102361902993,0.0101839788042,1.0184923617,false,6231695,5.06335435223,25.3167743287,1,600,309688,291122,269303,6,7
baseline_expected,always_tau_min_1s,burst_900s_cv2_1,900,1,0.599885195878,2.86654795562,21760638,0.00164491573642,0.00164356360401,0.163667738113,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_1,900,1,0.601749726422,2.90874459662,21760639,0.0104214152376,0.0103673004372,1.03692208793,false,6217373,5.07501801806,25.3750966847,1,600,309569,290836,268834,7,8
baseline_expected,always_tau_min_1s,burst_900s_cv2_1,900,1,0.601749726422,2.90874459662,21760639,0.00183389535477,0.00183221479617,0.182471051864,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_1,900,1,0.599730501824,2.79253790279,21760640,0.0106539541095,0.010597401754,1.06005951092,false,6217839,5.07463766752,25.3732037771,1,600,309559,290800,268846,27,10
baseline_expected,always_tau_min_1s,burst_900s_cv2_1,900,1,0.599730501824,2.79253790279,21760640,0.00172228712572,0.00172080484034,0.171366126548,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_1,900,1,0.599550568265,2.92533057072,21760641,0.0106836499928,0.0106267825018,1.06301422644,false,6232092,5.06303180377,25.3151651163,1,600,310400,291451,269463,25,11
baseline_expected,always_tau_min_1s,burst_900s_cv2_1,900,1,0.599550568265,2.92533057072,21760641,0.00180275337058,0.00180112938675,0.179372450519,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_1,900,1,0.599219357139,2.96466267809,21760642,0.0103771223228,0.0103234657496,1.03251498,false,6208187,5.08252731434,25.4126407597,1,600,309184,290477,268574,7,8
baseline_expected,always_tau_min_1s,burst_900s_cv2_1,900,1,0.599219357139,2.96466267809,21760642,0.00180642851157,0.0018047979016,0.17973812397,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_1,900,1,0.598643274032,2.87116824636,21760643,0.0103529625954,0.0102995551455,1.03011110736,false,6219589,5.07320982142,25.3660528051,1,600,309443,290815,268819,11,9
baseline_expected,always_tau_min_1s,burst_900s_cv2_1,900,1,0.598643274032,2.87116824636,21760643,0.00177915509685,0.00177757333862,0.177024442047,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_1,900,1,0.598456002019,2.86072498576,21760644,0.0103831622578,0.0103294433135,1.03311594847,false,6248749,5.04953551503,25.2476810958,1,600,310806,292034,270202,8,8
baseline_expected,always_tau_min_1s,burst_900s_cv2_1,900,1,0.598456002019,2.86072498576,21760644,0.00169404656862,0.00169261248165,0.168556214769,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_1,900,1,0.597713531685,2.84043726203,21760645,0.0103866855942,0.0103329302497,1.0334665175,false,6238681,5.05768446888,25.2884268325,1,600,310699,291959,269844,12,10
baseline_expected,always_tau_min_1s,burst_900s_cv2_1,900,1,0.597713531685,2.84043726203,21760645,0.00172770312297,0.00172621150308,0.171905013738,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_1,900,1,0.60024181202,2.86645538382,21760646,0.0103630290739,0.0103095178936,1.03111271354,false,6235801,5.06002035665,25.3001122069,1,600,310511,291729,269516,6,7
baseline_expected,always_tau_min_1s,burst_900s_cv2_1,900,1,0.60024181202,2.86645538382,21760646,0.00173911540289,0.00173760401798,0.173040526032,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_1,900,1,0.599008825934,2.8499684228,21760647,0.0103534658952,0.0103000532614,1.03016118527,false,6228290,5.06612248306,25.3306206037,1,600,309811,291123,269336,8,9
baseline_expected,always_tau_min_1s,burst_900s_cv2_1,900,1,0.599008825934,2.8499684228,21760647,0.00185555934378,0.00185383885786,0.184626600626,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_1,900,1,0.599171567623,2.90827804184,21760648,0.0107908583878,0.010732845931,1.07368137195,false,6237872,5.0583404084,25.2917058894,1,600,310873,291594,269821,12,9
baseline_expected,always_tau_min_1s,burst_900s_cv2_1,900,1,0.599171567623,2.90827804184,21760648,0.00187025990774,0.00186851206149,0.186089294428,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_1,900,1,0.599865440581,2.85642880277,21760649,0.0108693792491,0.0108105209904,1.08149413189,false,6256040,5.04365061604,25.2182549984,1,600,311013,292350,270366,27,17
baseline_expected,always_tau_min_1s,burst_900s_cv2_1,900,1,0.599865440581,2.85642880277,21760649,0.00175265539601,0.00175112039245,0.174387744008,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_900s_cv2_1,900,1,0.603635408791,2.93931598203,21760650,0.0103982621694,0.0103443871386,1.03461837703,false,6225485,5.06840511221,25.3420279705,1,600,310100,291368,269312,11,11
baseline_expected,always_tau_min_1s,burst_900s_cv2_1,900,1,0.603635408791,2.93931598203,21760650,0.00183544278256,0.00183375938754,0.182625019633,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_1,1800,1,0.33448572549,0.999972459719,21860621,0.00888727006369,0.00884789501101,0.884275928012,true,6300921,5.00772506115,25.0386264167,1,600,309110,292777,271725,8,9
baseline_expected,always_tau_min_1s,burst_1800s_cv2_1,1800,1,0.33448572549,0.999972459719,21860621,0.00143562612838,0.00143459611015,0.142843597398,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_1,1800,1,0.334579116849,0.9999724992,21860622,0.00875338468163,0.00871518534901,0.87095444463,true,6304358,5.00499495746,25.0249820838,1,600,309521,293416,271818,7,8
baseline_expected,always_tau_min_1s,burst_1800s_cv2_1,1800,1,0.334579116849,0.9999724992,21860622,0.00143137070197,0.00143034677952,0.142420186035,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_1,1800,1,0.333515757945,0.999950623859,21860623,0.0090830647902,0.00904193836938,0.903757339316,true,6290260,5.01621236642,25.0810666014,1,600,309219,292518,271583,6,7
baseline_expected,always_tau_min_1s,burst_1800s_cv2_1,1800,1,0.333515757945,0.999950623859,21860623,0.00155168321232,0.00155047997435,0.15439118005,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_1,1800,1,0.332762187451,0.999944621566,21860624,0.00879063096865,0.00875210634014,0.874660418993,true,6324514,4.98904421747,24.9452214036,1,600,309826,293653,272752,7,8
baseline_expected,always_tau_min_1s,burst_1800s_cv2_1,1800,1,0.332762187451,0.999944621566,21860624,0.00147353810913,0.00147245298491,0.146615807731,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_1,1800,1,0.333629768632,0.999985931608,21860625,0.00898843908744,0.00894816382973,0.894342161144,true,6308902,5.00139009926,25.0069541419,1,600,309773,293294,272016,9,9
baseline_expected,always_tau_min_1s,burst_1800s_cv2_1,1800,1,0.333629768632,0.999985931608,21860625,0.00152963236637,0.00152846307505,0.152197139346,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_1,1800,1,0.334170339285,0.999981106739,21860626,0.00888022347429,0.00884091074449,0.883574798269,true,6316182,4.99562552187,24.9781336257,1,600,309970,293709,272613,8,9
baseline_expected,always_tau_min_1s,burst_1800s_cv2_1,1800,1,0.334170339285,0.999981106739,21860626,0.00149404152729,0.00149292600287,0.148655880666,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_1,1800,1,0.334460094678,0.999913211553,21860627,0.00904078523247,0.00900004021509,0.899550558733,true,6312128,4.99883399069,24.994177241,1,600,309713,293123,272370,8,8
baseline_expected,always_tau_min_1s,burst_1800s_cv2_1,1800,1,0.334460094678,0.999913211553,21860627,0.00155207006927,0.00155086623141,0.154429671992,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_1,1800,1,0.334468714004,0.999916884836,21860628,0.00895068940481,0.00891075123129,0.890586099339,true,6301564,5.00721408209,25.0360723147,1,600,309982,293487,272004,7,7
baseline_expected,always_tau_min_1s,burst_1800s_cv2_1,1800,1,0.334468714004,0.999916884836,21860628,0.00156135463598,0.00156013635597,0.155353478604,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_1,1800,1,0.333999646805,0.999975009925,21860629,0.00889884656793,0.00885936902114,0.885427780488,true,6298001,5.01004683867,25.0502356224,1,600,309303,292896,271750,6,7
baseline_expected,always_tau_min_1s,burst_1800s_cv2_1,1800,1,0.333999646805,0.999975009925,21860629,0.00155323064011,0.00155202500169,0.154545147819,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_1,1800,1,0.331588797448,0.999938866902,21860630,0.00905991174465,0.00901899440663,0.901453630676,true,6310711,4.99995642329,24.9997848103,1,600,310368,293767,272233,10,10
baseline_expected,always_tau_min_1s,burst_1800s_cv2_1,1800,1,0.331588797448,0.999938866902,21860630,0.00153466150667,0.00153348451588,0.152697534594,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_1,1800,1,0.333116871351,0.999884278016,21860631,0.0087961676059,0.00875759450497,0.875211309763,true,6306346,5.00341719278,25.0170878667,1,600,309452,293300,271957,7,8
baseline_expected,always_tau_min_1s,burst_1800s_cv2_1,1800,1,0.333116871351,0.999884278016,21860631,0.00143485241448,0.00143382350593,0.142766613514,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_1,1800,1,0.331368817124,0.999897849601,21860632,0.00882687063272,0.00878802817992,0.878266235217,true,6310061,5.00047146929,25.0023652703,1,600,310120,293895,272514,6,7
baseline_expected,always_tau_min_1s,burst_1800s_cv2_1,1800,1,0.331368817124,0.999897849601,21860632,0.0015265375108,0.00152537294507,0.151889203809,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_1,1800,1,0.33148225228,0.999890517427,21860633,0.00885958694516,0.00882045645001,0.881521480904,true,6322184,4.99088289743,24.954418916,1,600,310380,294027,272730,5,6
baseline_expected,always_tau_min_1s,burst_1800s_cv2_1,1800,1,0.33148225228,0.999890517427,21860633,0.00146464039936,0.00146356833707,0.145730493061,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_1,1800,1,0.332129243832,0.999929819964,21860634,0.00884499044142,0.00880598858851,0.880069141007,true,6318536,4.99376437833,24.9688277474,1,600,310106,293819,272789,6,7
baseline_expected,always_tau_min_1s,burst_1800s_cv2_1,1800,1,0.332129243832,0.999929819964,21860634,0.00147934096333,0.00147824727786,0.147193186864,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_1,1800,1,0.333157835684,0.999846194636,21860635,0.00908004498592,0.00903894586547,0.90345687132,true,6305585,5.00402103849,25.020106144,1,600,309572,293084,272098,12,10
baseline_expected,always_tau_min_1s,burst_1800s_cv2_1,1800,1,0.333157835684,0.999846194636,21860635,0.00158417919582,0.00158292504631,0.157624503192,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_1,1800,1,0.33420921612,0.999991507927,21860636,0.00886512364082,0.0088259442943,0.882072377485,true,6321867,4.99113315734,24.9556714812,1,600,310602,294347,272715,10,10
baseline_expected,always_tau_min_1s,burst_1800s_cv2_1,1800,1,0.33420921612,0.999991507927,21860636,0.00145187412013,0.00145082066079,0.14446025897,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_1,1800,1,0.332989997419,0.999981211538,21860637,0.00918121388939,0.00913919523755,0.913523092484,true,6285572,5.0199536335,25.0997870997,1,1200,309431,292619,271418,9,9
baseline_expected,always_tau_min_1s,burst_1800s_cv2_1,1800,1,0.332989997419,0.999981211538,21860637,0.00157798948468,0.00157674511389,0.157008632118,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_1,1800,1,0.334049424558,0.999995760534,21860638,0.00888928348905,0.00884989061978,0.884476262149,true,6296082,5.01157386451,25.0578847289,1,600,309388,293146,271604,13,11
baseline_expected,always_tau_min_1s,burst_1800s_cv2_1,1800,1,0.334049424558,0.999995760534,21860638,0.00144723183677,0.00144618510179,0.143998355664,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_1,1800,1,0.331710871043,0.999966840936,21860639,0.0088354272036,0.00879650951913,0.879117606853,true,6319723,4.99282642609,24.9641458969,1,600,310461,294208,272348,7,7
baseline_expected,always_tau_min_1s,burst_1800s_cv2_1,1800,1,0.331710871043,0.999966840936,21860639,0.00142131242136,0.00142030283523,0.141419395538,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_1,1800,1,0.333188703287,0.999965856584,21860640,0.00893105961117,0.0088912961629,0.888632951311,true,6294818,5.01258018897,25.0629030101,1,600,309222,292813,271674,6,7
baseline_expected,always_tau_min_1s,burst_1800s_cv2_1,1800,1,0.333188703287,0.999965856584,21860640,0.00150526037874,0.00150412804256,0.149772146989,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_1,1800,1,0.334219763197,0.999905012652,21860641,0.00872821823712,0.00869023792081,0.868450404479,true,6309353,5.00103259399,25.0051661399,1,600,309657,293543,272334,6,7
baseline_expected,always_tau_min_1s,burst_1800s_cv2_1,1800,1,0.334219763197,0.999905012652,21860641,0.00146928268272,0.00146820381537,0.146192396367,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_1,1800,1,0.334522687399,0.999987865347,21860642,0.00895018617615,0.00891025248665,0.890536028508,true,6305205,5.00432261917,25.0216156334,1,600,309658,293267,271957,11,9
baseline_expected,always_tau_min_1s,burst_1800s_cv2_1,1800,1,0.334522687399,0.999987865347,21860642,0.0015040998079,0.0015029692167,0.149656671163,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_1,1800,1,0.335473794709,0.999946857852,21860643,0.00892099304841,0.00888131905472,0.887631336748,true,6295430,5.01209289913,25.0604651311,1,600,309056,292701,271523,6,7
baseline_expected,always_tau_min_1s,burst_1800s_cv2_1,1800,1,0.335473794709,0.999946857852,21860643,0.00148591753142,0.00148481410257,0.147847549881,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_1,1800,1,0.33101951554,0.999862735406,21860644,0.00886764027137,0.00882843871008,0.882322780117,true,6331631,4.98343633734,24.9171829502,1,600,310647,294395,272974,9,8
baseline_expected,always_tau_min_1s,burst_1800s_cv2_1,1800,1,0.33101951554,0.999862735406,21860644,0.00154549350118,0.00154429984111,0.153775308975,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_1,1800,1,0.329748941933,0.999978888387,21860645,0.00879415424,0.0087555987693,0.875010981542,true,6304731,5.00469885234,25.0234971167,1,600,309853,293560,271821,7,8
baseline_expected,always_tau_min_1s,burst_1800s_cv2_1,1800,1,0.329748941933,0.999978888387,21860645,0.00142285984914,0.001421848064,0.141573363307,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_1,1800,1,0.331842679426,0.999955960675,21860646,0.00893055631557,0.00889079734213,0.888582873821,true,6330349,4.98444556532,24.922241254,1,600,310941,294589,273068,8,8
baseline_expected,always_tau_min_1s,burst_1800s_cv2_1,1800,1,0.331842679426,0.999955960675,21860646,0.00147469867997,0.00147361184619,0.146731283558,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_1,1800,1,0.332920774301,0.999975201991,21860647,0.00897132605209,0.0089312037795,0.892639428459,true,6331613,4.98345050463,24.9172548922,1,1200,310607,294234,273141,15,10
baseline_expected,always_tau_min_1s,burst_1800s_cv2_1,1800,1,0.332920774301,0.999975201991,21860647,0.00152692436775,0.00152575921184,0.151927695751,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_1,1800,1,0.333009869779,0.999914543693,21860648,0.00889280675375,0.00885338269782,0.884826824036,true,6294683,5.01268769214,25.0634457684,1,600,309484,293202,271531,12,11
baseline_expected,always_tau_min_1s,burst_1800s_cv2_1,1800,1,0.333009869779,0.999914543693,21860648,0.00147818039249,0.00147708842196,0.147077711037,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_1,1800,1,0.333757169711,0.999886633651,21860649,0.00889431662348,0.00885487919898,0.88497705481,true,6310324,5.00026306098,25.0013194251,1,600,309710,293324,272147,6,7
baseline_expected,always_tau_min_1s,burst_1800s_cv2_1,1800,1,0.333757169711,0.999886633651,21860649,0.00150835523431,0.00150721823829,0.150080082527,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_1,1800,1,0.33151566643,0.999970006149,21860650,0.00881328076766,0.00877455765144,0.876914055025,true,6308452,5.00174686278,25.0087387524,1,600,309705,293479,272068,8,9
baseline_expected,always_tau_min_1s,burst_1800s_cv2_1,1800,1,0.33151566643,0.999970006149,21860650,0.00139113757953,0.0013901703962,0.138417024049,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_2,1800,2,0.499517593818,0.999999998282,21960621,0.0107898524401,0.0107318507794,1.073581281,false,6220096,5.07279630411,25.3639905236,1,600,310280,291368,269769,21,14
baseline_expected,always_tau_min_1s,burst_1800s_cv2_2,1800,2,0.499517593818,0.999999998282,21960621,0.00177412595654,0.00177255312536,0.176524046798,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_2,1800,2,0.50138555416,0.999999986996,21960622,0.0110057810695,0.0109454390343,1.09506599878,false,6208735,5.08207871652,25.4103995419,1,600,310090,291034,269285,26,13
baseline_expected,always_tau_min_1s,burst_1800s_cv2_2,1800,2,0.50138555416,0.999999986996,21960622,0.00159771918895,0.00159644351513,0.158971721168,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_2,1800,2,0.503162195639,0.999999999998,21960623,0.0106705637735,0.0106138352622,1.06171215858,false,6227223,5.06699053495,25.3349555653,1,600,310802,292041,269950,26,13
baseline_expected,always_tau_min_1s,burst_1800s_cv2_2,1800,2,0.503162195639,0.999999999998,21960623,0.00157528148605,0.00157404138143,0.156739188522,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_2,1800,2,0.499461534029,0.99999998329,21960624,0.0106373435494,0.0105809670862,1.05840677411,false,6200569,5.08877169176,25.4438678128,1,600,309506,290659,268706,20,12
baseline_expected,always_tau_min_1s,burst_1800s_cv2_2,1800,2,0.499461534029,0.99999998329,21960624,0.00170603913396,0.00170458467644,0.169749464976,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_2,1800,2,0.497832323472,0.999999999568,21960625,0.0105094983093,0.0104544664863,1.04568627979,false,6207871,5.08278603083,25.4139370808,1,600,309569,291043,268856,19,12
baseline_expected,always_tau_min_1s,burst_1800s_cv2_2,1800,2,0.497832323472,0.999999999568,21960625,0.00163408374192,0.00163274935401,0.162589963732,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_2,1800,2,0.498783197023,0.99999999987,21960626,0.0111522493712,0.0110902935676,1.10963947213,false,6196628,5.09200810505,25.4600477873,1,600,310081,290924,268838,20,17
baseline_expected,always_tau_min_1s,burst_1800s_cv2_2,1800,2,0.498783197023,0.99999999987,21960626,0.0016905648561,0.00168913665627,0.168209787289,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_2,1800,2,0.500763304758,0.999999999538,21960627,0.0104455752752,0.0103912097116,1.03932599143,false,6196357,5.09223080594,25.4611562891,1,600,309443,290876,268491,14,11
baseline_expected,always_tau_min_1s,burst_1800s_cv2_2,1800,2,0.500763304758,0.999999999538,21960627,0.00161899632101,0.00161768645345,0.161088777988,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_2,1800,2,0.501257420734,0.999999999994,21960628,0.0104199052993,0.0103658061518,1.03677185034,false,6209320,5.08159991754,25.4080055465,1,600,309842,291164,269263,8,9
baseline_expected,always_tau_min_1s,burst_1800s_cv2_2,1800,2,0.501257420734,0.999999999994,21960628,0.00159462433338,0.00159335359554,0.158663785631,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_2,1800,2,0.498365228792,0.999999993366,21960629,0.0105895275296,0.010533655875,1.05364912019,false,6204081,5.08589104494,25.429456353,1,600,309823,291174,268659,21,14
baseline_expected,always_tau_min_1s,burst_1800s_cv2_2,1800,2,0.498365228792,0.999999993366,21960629,0.0016422077378,0.0016408600525,0.163398294518,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_2,1800,2,0.498227098348,0.999999998239,21960630,0.010901087978,0.0108418864342,1.08464912386,false,6214465,5.07739282464,25.3869647669,1,600,310404,291293,269383,22,13
baseline_expected,always_tau_min_1s,burst_1800s_cv2_2,1800,2,0.498227098348,0.999999998239,21960630,0.00178534480799,0.00178375202798,0.177640313121,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_2,1800,2,0.501712435838,0.999999995017,21960631,0.0109967203438,0.0109364774416,1.09416446416,false,6209330,5.08159173373,25.4079586686,1,600,310287,291219,269474,16,15
baseline_expected,always_tau_min_1s,burst_1800s_cv2_2,1800,2,0.501712435838,0.999999995017,21960631,0.00170487856312,0.00170342608322,0.16963398915,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_2,1800,2,0.499586310275,0.999999998371,21960632,0.0105653681092,0.0105097506528,1.05124527808,false,6225162,5.06866809249,25.3433525103,1,600,310429,291927,269959,24,14
baseline_expected,always_tau_min_1s,burst_1800s_cv2_2,1800,2,0.499586310275,0.999999998371,21960632,0.00159539804727,0.00159412607633,0.158740769515,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_2,1800,2,0.503703168033,0.999999999119,21960633,0.0105049682118,0.0104499837383,1.04523553888,false,6205595,5.0846502229,25.4232984911,1,1200,309905,291294,268835,19,13
baseline_expected,always_tau_min_1s,burst_1800s_cv2_2,1800,2,0.503703168033,0.999999999119,21960633,0.00161125918208,0.0016099618009,0.160318939144,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_2,1800,2,0.500750982748,0.999999999936,21960634,0.010787838688,0.0107298586367,1.07338091436,false,6190094,5.09738301228,25.4869223311,1,600,309725,290663,268241,16,12
baseline_expected,always_tau_min_1s,burst_1800s_cv2_2,1800,2,0.500750982748,0.999999999936,21960634,0.00171648427152,0.00171501195491,0.170788747415,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_2,1800,2,0.499751934596,0.999999999995,21960635,0.01067005976,0.0106133365981,1.06166200966,false,6179159,5.10640363842,25.5320228853,1,600,308580,289715,267788,10,11
baseline_expected,always_tau_min_1s,burst_1800s_cv2_2,1800,2,0.499751934596,0.999999999995,21960635,0.00179308194692,0.00179147533589,0.178410151965,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_2,1800,2,0.500083214446,0.99999999999,21960636,0.0108160254662,0.0107577425817,1.07618547518,false,6207957,5.08271561804,25.413579701,1,600,310130,291314,268892,18,13
baseline_expected,always_tau_min_1s,burst_1800s_cv2_2,1800,2,0.500083214446,0.99999999999,21960636,0.00162015689185,0.00161884514618,0.161204253814,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_2,1800,2,0.501279725409,0.99999999826,21960637,0.0106896896822,0.0106327579907,1.06361517048,false,6202763,5.08697172534,25.4348621735,1,600,309673,290855,268843,13,14
baseline_expected,always_tau_min_1s,burst_1800s_cv2_2,1800,2,0.501279725409,0.99999999826,21960637,0.00171532370068,0.0017138533738,0.170673271588,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_2,1800,2,0.496865256021,0.999999999987,21960638,0.0105638575511,0.0105082559692,1.05109497882,false,6227425,5.06682617615,25.3341324865,1,600,310689,292009,269934,14,14
baseline_expected,always_tau_min_1s,burst_1800s_cv2_2,1800,2,0.496865256021,0.999999999987,21960638,0.00163176260024,0.00163043199949,0.162359012079,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_2,1800,2,0.499022950299,0.999999995373,21960639,0.0106801264673,0.0106232964139,1.06266363861,false,6186090,5.10068233731,25.5034144346,1,600,309086,290341,267892,14,14
baseline_expected,always_tau_min_1s,burst_1800s_cv2_2,1800,2,0.499022950299,0.999999995373,21960639,0.00154085121782,0.00153966471607,0.153313405669,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_2,1800,2,0.501722815475,0.999999999748,21960640,0.0105452345049,0.0104898284472,1.04924200133,false,6206384,5.08400382574,25.4200197732,1,600,309546,290963,268772,20,12
baseline_expected,always_tau_min_1s,burst_1800s_cv2_2,1800,2,0.501722815475,0.999999999748,21960640,0.00165187916146,0.00165051556001,0.164360593072,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_2,1800,2,0.500147528268,0.999999999419,21960641,0.0107103259185,0.0106531745962,1.06566845871,false,6181884,5.10415271461,25.5207782935,1,600,309064,290021,268283,10,11
baseline_expected,always_tau_min_1s,burst_1800s_cv2_2,1800,2,0.500147528268,0.999999999419,21960641,0.00179888480112,0.00179726777761,0.178987531097,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_2,1800,2,0.499720033247,0.999999996263,21960642,0.0105613407677,0.0105057656297,1.05084456099,false,6217396,5.07499924406,25.3750037797,1,600,310054,291307,269380,11,10
baseline_expected,always_tau_min_1s,burst_1800s_cv2_2,1800,2,0.499720033247,0.999999996263,21960642,0.00164375516558,0.00164240493997,0.163552262287,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_2,1800,2,0.500226835378,0.999999999994,21960643,0.0112478831613,0.0111848622288,1.11915495415,false,6219288,5.07345535373,25.3672790197,1,600,310349,291422,269526,34,16
baseline_expected,always_tau_min_1s,burst_1800s_cv2_2,1800,2,0.500226835378,0.999999999994,21960643,0.00170565227702,0.00170419847885,0.169710973034,true,157766400,0.2,1,1,1,,,,,
