hour_index,timestamp_utc,excel_time,upsets_proton_raw,upsets_proton_filled,is_missing_proton,fill_method,background_proton_gp,event_proton_sp,gcl_ratio,skl_ratio,upsets_total_nu
15494,2022-10-08T14:00:00Z,44842.5833333,0.419239658981,0.419239658981,false,raw,0.476503145594,0,10.7,3,5.57508680345
15495,2022-10-08T15:00:00Z,44842.625,0.484311589157,0.484311589157,false,raw,0.476503145594,0.0078084435631,10.7,3,5.6063205777
15496,2022-10-08T16:00:00Z,44842.6666667,0.482962525725,0.482962525725,false,raw,0.476503145594,0.0064593801311,10.7,3,5.60092432397
15497,2022-10-08T17:00:00Z,44842.7083333,0.577306873792,0.577306873792,false,raw,0.476503145594,0.100803728198,10.7,3,5.97830171624
15498,2022-10-08T18:00:00Z,44842.75,0.529979201626,0.529979201626,false,raw,0.476503145594,0.0534760560321,10.7,3,5.78899102758
15499,2022-10-08T19:00:00Z,44842.7916667,0.569234253367,0.569234253367,false,raw,0.476503145594,0.0927311077731,10.7,3,5.94601123454
15500,2022-10-08T20:00:00Z,44842.8333333,0.594216363702,0.594216363702,false,raw,0.476503145594,0.117713218108,10.7,3,6.04593967588
15501,2022-10-08T21:00:00Z,44842.875,0.608643307144,0.608643307144,false,raw,0.476503145594,0.13214016155,10.7,3,6.10364744965
15502,2022-10-08T22:00:00Z,44842.9166667,0.606979355452,0.606979355452,false,raw,0.476503145594,0.130476209858,10.7,3,6.09699164288
15503,2022-10-08T23:00:00Z,44842.9583333,0.610283292579,0.610283292579,false,raw,0.476503145594,0.133780146985,10.7,3,6.11020739139
15504,2022-10-09T00:00:00Z,44843,0.646957618896,0.646957618896,false,raw,0.476503145594,0.170454473302,10.7,3,6.25690469666
15505,2022-10-09T01:00:00Z,44843.0416667,0.867511258775,0.867511258775,false,raw,0.476503145594,0.391008113181,10.7,3,7.13911925617
15506,2022-10-09T02:00:00Z,44843.0833333,0.656768341515,0.656768341515,false,raw,0.476503145594,0.180265195921,10.7,3,6.29614758713
15507,2022-10-09T03:00:00Z,44843.125,0.794665857,0.794665857,false,raw,0.476503145594,0.318162711406,10.7,3,6.84773764907
15508,2022-10-09T04:00:00Z,44843.1666667,0.598564029947,0.598564029947,false,raw,0.476503145594,0.122060884353,10.7,3,6.06333034086
15509,2022-10-09T05:00:00Z,44843.2083333,0.675070685306,0.675070685306,false,raw,0.476503145594,0.198567539712,10.7,3,6.3693569623
15510,2022-10-09T06:00:00Z,44843.25,0.692485440971,0.692485440971,false,raw,0.476503145594,0.215982295377,10.7,3,6.43901598496
15511,2022-10-09T07:00:00Z,44843.2916667,0.778672060116,0.778672060116,false,raw,0.476503145594,0.302168914522,10.7,3,6.78376246154
15512,2022-10-09T08:00:00Z,44843.3333333,0.907742180313,0.907742180313,false,raw,0.476503145594,0.431239034719,10.7,3,7.30004294233
15513,2022-10-09T09:00:00Z,44843.375,0.816148857439,0.816148857439,false,raw,0.476503145594,0.339645711845,10.7,3,6.93366965083
15514,2022-10-09T10:00:00Z,44843.4166667,0.495271480105,0.495271480105,false,raw,0.476503145594,0.0187683345111,10.7,3,5.65016014149
15515,2022-10-09T11:00:00Z,44843.4583333,0.490479492095,0.490479492095,false,raw,0.476503145594,0.0139763465011,10.7,3,5.63099218945
15516,2022-10-09T12:00:00Z,44843.5,0.431412383399,0.431412383399,false,raw,0.475694397488,0,10.7,3,5.56562445061
15517,2022-10-09T13:00:00Z,44843.5416667,0.402868819327,0.402868819327,false,raw,0.475266947861,0,10.7,3,5.56062328997
15518,2022-10-09T14:00:00Z,44843.5833333,0.40189336081,0.40189336081,false,raw,0.474497530461,0,10.7,3,5.55162110639
15519,2022-10-09T15:00:00Z,44843.625,0.419780727579,0.419780727579,false,raw,0.474033615378,0,10.7,3,5.54619329992
15520,2022-10-09T16:00:00Z,44843.6666667,0.497570141648,0.497570141648,false,raw,0.474033615378,0.0235365262703,10.7,3,5.640339405
15521,2022-10-09T17:00:00Z,44843.7083333,0.453161042447,0.453161042447,false,raw,0.473730943667,0,10.7,3,5.5426520409
15522,2022-10-09T18:00:00Z,44843.75,0.419186554143,0.419186554143,false,raw,0.472905472213,0,10.7,3,5.53299402489
15523,2022-10-09T19:00:00Z,44843.7916667,0.45646949512,0.45646949512,false,raw,0.471916959988,0,10.7,3,5.52142843186
15524,2022-10-09T20:00:00Z,44843.8333333,0.517659593075,0.517659593075,false,raw,0.471916959988,0.0457426330869,10.7,3,5.70439896421
15525,2022-10-09T21:00:00Z,44843.875,0.548302966235,0.548302966235,false,raw,0.471916959988,0.0763860062469,10.7,3,5.82697245685
15526,2022-10-09T22:00:00Z,44843.9166667,0.502504680938,0.502504680938,false,raw,0.471916959988,0.0305877209499,10.7,3,5.64377931566
15527,2022-10-09T23:00:00Z,44843.9583333,0.592181616805,0.592181616805,false,raw,0.471916959988,0.120264656817,10.7,3,6.00248705913
15528,2022-10-10T00:00:00Z,44844,0.670410911635,0.670410911635,false,raw,0.471916959988,0.198493951647,10.7,3,6.31540423845
15529,2022-10-10T01:00:00Z,44844.0416667,0.833535085573,0.833535085573,false,raw,0.471916959988,0.361618125585,10.7,3,6.9679009342
15530,2022-10-10T02:00:00Z,44844.0833333,0.928341435633,0.928341435633,false,raw,0.471916959988,0.456424475645,10.7,3,7.34712633444
15531,2022-10-10T03:00:00Z,44844.125,0.71059795321,0.71059795321,false,raw,0.471916959988,0.238680993222,10.7,3,6.47615240475
15532,2022-10-10T04:00:00Z,44844.1666667,0.789089121349,0.789089121349,false,raw,0.471916959988,0.317172161361,10.7,3,6.7901170773
15533,2022-10-10T05:00:00Z,44844.2083333,0.844371525162,0.844371525162,false,raw,0.471916959988,0.372454565174,10.7,3,7.01124669256
15534,2022-10-10T06:00:00Z,44844.25,0.764789436803,0.764789436803,false,raw,0.471916959988,0.292872476815,10.7,3,6.69291833912
15535,2022-10-10T07:00:00Z,44844.2916667,0.791803624097,0.791803624097,false,raw,0.471916959988,0.319886664109,10.7,3,6.8009750883
15536,2022-10-10T08:00:00Z,44844.3333333,0.971753996381,0.971753996381,false,raw,0.471916959988,0.499837036393,10.7,3,7.52077657743
15537,2022-10-10T09:00:00Z,44844.375,0.834349058948,0.834349058948,false,raw,0.471916959988,0.36243209896,10.7,3,6.9711568277
15538,2022-10-10T10:00:00Z,44844.4166667,0.650379914146,0.650379914146,false,raw,0.471916959988,0.178462954158,10.7,3,6.23528024849
15539,2022-10-10T11:00:00Z,44844.4583333,0.58766071675,0.58766071675,false,raw,0.471916959988,0.115743756762,10.7,3,5.98440345891
15540,2022-10-10T12:00:00Z,44844.5,0.595589853905,0.595589853905,false,raw,0.471916959988,0.123672893917,10.7,3,6.01612000753
15541,2022-10-10T13:00:00Z,44844.5416667,0.662895366377,0.662895366377,false,raw,0.471916959988,0.190978406389,10.7,3,6.28534205742
15542,2022-10-10T14:00:00Z,44844.5833333,0.658066274555,0.658066274555,false,raw,0.471916959988,0.186149314567,10.7,3,6.26602569013
15543,2022-10-10T15:00:00Z,44844.625,0.660166447407,0.660166447407,false,raw,0.471916959988,0.188249487419,10.7,3,6.27442638154
15544,2022-10-10T16:00:00Z,44844.6666667,0.633064791146,0.633064791146,false,raw,0.471916959988,0.161147831158,10.7,3,6.16601975649
15545,2022-10-10T17:00:00Z,44844.7083333,0.699478677893,0.699478677893,false,raw,0.471916959988,0.227561717905,10.7,3,6.43167530348
15546,2022-10-10T18:00:00Z,44844.75,0.782833444795,0.782833444795,false,raw,0.471916959988,0.310916484807,10.7,3,6.76509437109
15547,2022-10-10T19:00:00Z,44844.7916667,0.834332740462,0.834332740462,false,raw,0.471916959988,0.362415780474,10.7,3,6.97109155376
15548,2022-10-10T20:00:00Z,44844.8333333,0.851062035763,0.851062035763,false,raw,0.471916959988,0.379145075775,10.7,3,7.03800873496
15549,2022-10-10T21:00:00Z,44844.875,0.785340562309,0.785340562309,false,raw,0.471916959988,0.313423602321,10.7,3,6.77512284114
15550,2022-10-10T22:00:00Z,44844.9166667,0.780162091853,0.780162091853,false,raw,0.471916959988,0.308245131865,10.7,3,6.75440895932
15551,2022-10-10T23:00:00Z,44844.9583333,0.743533337478,0.743533337478,false,raw,0.471916959988,0.27161637749,10.7,3,6.60789394182
15552,2022-10-11T00:00:00Z,44845,0.932899425759,0.932899425759,false,raw,0.471916959988,0.460982465771,10.7,3,7.36535829494
15553,2022-10-11T01:00:00Z,44845.0416667,0.697870312536,0.697870312536,false,raw,0.471916959988,0.225953352548,10.7,3,6.42524184205
15554,2022-10-11T02:00:00Z,44845.0833333,0.777530481873,0.777530481873,false,raw,0.471916959988,0.305613521885,10.7,3,6.7438825194
15555,2022-10-11T03:00:00Z,44845.125,0.761326690051,0.761326690051,false,raw,0.471916959988,0.289409730063,10.7,3,6.67906735211
15556,2022-10-11T04:00:00Z,44845.1666667,0.845402409063,0.845402409063,false,raw,0.471916959988,0.373485449075,10.7,3,7.01537022816
15557,2022-10-11T05:00:00Z,44845.2083333,1.02954140971,1.02954140971,false,raw,0.471916959988,0.557624449722,10.7,3,7.75192623075
15558,2022-10-11T06:00:00Z,44845.25,0.881150309435,0.881150309435,false,raw,0.471916959988,0.409233349447,10.7,3,7.15836182965
15559,2022-10-11T07:00:00Z,44845.2916667,0.855688759313,0.855688759313,false,raw,0.471916959988,0.383771799325,10.7,3,7.05651562916
15560,2022-10-11T08:00:00Z,44845.3333333,0.831703129405,0.831703129405,false,raw,0.471916959988,0.359786169417,10.7,3,6.96057310953
15561,2022-10-11T09:00:00Z,44845.375,0.75159386274,0.75159386274,false,raw,0.471916959988,0.279676902752,10.7,3,6.64013604287
15562,2022-10-11T10:00:00Z,44845.4166667,0.842188695675,0.842188695675,false,raw,0.471916959988,0.370271735687,10.7,3,7.00251537461
15563,2022-10-11T11:00:00Z,44845.4583333,0.903103591533,0.903103591533,false,raw,0.471916959988,0.431186631545,10.7,3,7.24617495804
15564,2022-10-11T12:00:00Z,44845.5,0.765582476543,0.765582476543,false,raw,0.471916959988,0.293665516555,10.7,3,6.69609049808
15565,2022-10-11T13:00:00Z,44845.5416667,0.688138889286,0.688138889286,false,raw,0.471916959988,0.216221929298,10.7,3,6.38631614905
15566,2022-10-11T14:00:00Z,44845.5833333,0.673725121551,0.673725121551,false,raw,0.471916959988,0.201808161563,10.7,3,6.32866107811
15567,2022-10-11T15:00:00Z,44845.625,0.662799133869,0.662799133869,false,raw,0.471916959988,0.190882173881,10.7,3,6.28495712738
15568,2022-10-11T16:00:00Z,44845.6666667,0.673174096935,0.673174096935,false,raw,0.471916959988,0.201257136947,10.7,3,6.32645697965
15569,2022-10-11T17:00:00Z,44845.7083333,0.526330865575,0.526330865575,false,raw,0.471916959988,0.0544139055869,10.7,3,5.73908405421
15570,2022-10-11T18:00:00Z,44845.75,0.550130164834,0.550130164834,false,raw,0.471916959988,0.0782132048459,10.7,3,5.83428125124
15571,2022-10-11T19:00:00Z,44845.7916667,0.580468204363,0.580468204363,false,raw,0.471916959988,0.108551244375,10.7,3,5.95563340936
15572,2022-10-11T20:00:00Z,44845.8333333,0.540394321219,0.540394321219,false,raw,0.471916959988,0.0684773612309,10.7,3,5.79533787678
15573,2022-10-11T21:00:00Z,44845.875,0.544409020929,0.544409020929,false,raw,0.471916959988,0.0724920609409,10.7,3,5.81139667562
15574,2022-10-11T22:00:00Z,44845.9166667,0.560083917198,0.560083917198,false,raw,0.471916959988,0.0881669572099,10.7,3,5.8740962607
15575,2022-10-11T23:00:00Z,44845.9583333,0.549004738153,0.549004738153,false,raw,0.471916959988,0.0770877781649,10.7,3,5.82977954452
15576,2022-10-12T00:00:00Z,44846,0.614115444334,0.614115444334,false,raw,0.471916959988,0.142198484346,10.7,3,6.09022236924
15577,2022-10-12T01:00:00Z,44846.0416667,0.564073191868,0.564073191868,false,raw,0.471916959988,0.0921562318799,10.7,3,5.89005335938
15578,2022-10-12T02:00:00Z,44846.0833333,0.598997645111,0.598997645111,false,raw,0.471916959988,0.127080685123,10.7,3,6.02975117235
15579,2022-10-12T03:00:00Z,44846.125,0.609903829598,0.609903829598,false,raw,0.471916959988,0.13798686961,10.7,3,6.0733759103
15580,2022-10-12T04:00:00Z,44846.1666667,0.61237453702,0.61237453702,false,raw,0.471916959988,0.140457577032,10.7,3,6.08325873999
15581,2022-10-12T05:00:00Z,44846.2083333,0.668730537662,0.668730537662,false,raw,0.471916959988,0.196813577674,10.7,3,6.30868274256
15582,2022-10-12T06:00:00Z,44846.25,0.627245638242,0.627245638242,false,raw,0.471916959988,0.155328678254,10.7,3,6.14274314488
15583,2022-10-12T07:00:00Z,44846.2916667,0.70935159501,0.70935159501,false,raw,0.471916959988,0.237434635022,10.7,3,6.47116697195
15584,2022-10-12T08:00:00Z,44846.3333333,0.679911977851,0.679911977851,false,raw,0.471916959988,0.207995017863,10.7,3,6.35340850331
15585,2022-10-12T09:00:00Z,44846.375,0.718418560097,0.718418560097,false,raw,0.471916959988,0.246501600109,10.7,3,6.5074348323
15586,2022-10-12T10:00:00Z,44846.4166667,0.657631849108,0.657631849108,false,raw,0.471916959988,0.18571488912,10.7,3,6.26428798834
15587,2022-10-12T11:00:00Z,44846.4583333,0.547377593603,0.547377593603,false,raw,0.471916959988,0.0754606336149,10.7,3,5.82327096632
15588,2022-10-12T12:00:00Z,44846.5,0.608167234069,0.608167234069,false,raw,0.471916959988,0.136250274081,10.7,3,6.06642952818
15589,2022-10-12T13:00:00Z,44846.5416667,0.528675078992,0.528675078992,false,raw,0.471916959988,0.0567581190039,10.7,3,5.74846090788
15590,2022-10-12T14:00:00Z,44846.5833333,0.48906836526,0.48906836526,false,raw,0.471916959988,0.0171514052719,10.7,3,5.59003405295
15591,2022-10-12T15:00:00Z,44846.625,0.515296090744,0.515296090744,false,raw,0.471916959988,0.0433791307559,10.7,3,5.69494495488
15592,2022-10-12T16:00:00Z,44846.6666667,0.545393930166,0.545393930166,false,raw,0.471916959988,0.0734769701779,10.7,3,5.81533631257
15593,2022-10-12T17:00:00Z,44846.7083333,0.522927341505,0.522927341505,false,raw,0.471916959988,0.0510103815169,10.7,3,5.72546995793
15594,2022-10-12T18:00:00Z,44846.75,0.553674958605,0.553674958605,false,raw,0.471916959988,0.0817579986169,10.7,3,5.84846042633
15595,2022-10-12T19:00:00Z,44846.7916667,0.62968921417,0.62968921417,false,raw,0.471916959988,0.157772254182,10.7,3,6.15251744859
15596,2022-10-12T20:00:00Z,44846.8333333,0.628109873268,0.628109873268,false,raw,0.471916959988,0.15619291328,10.7,3,6.14620008498
15597,2022-10-12T21:00:00Z,44846.875,0.633414284764,0.633414284764,false,raw,0.471916959988,0.161497324776,10.7,3,6.16741773096
15598,2022-10-12T22:00:00Z,44846.9166667,0.662594447989,0.662594447989,false,raw,0.471916959988,0.190677488001,10.7,3,6.28413838386
15599,2022-10-12T23:00:00Z,44846.9583333,0.587556521482,0.587556521482,false,raw,0.471916959988,0.115639561494,10.7,3,5.98398667784
15600,2022-10-13T00:00:00Z,44847,0.711424834146,0.711424834146,false,raw,0.471916959988,0.239507874158,10.7,3,6.47945992849
15601,2022-10-13T01:00:00Z,44847.0416667,0.691943145851,0.691943145851,false,raw,0.471916959988,0.220026185863,10.7,3,6.40153317531
15602,2022-10-13T02:00:00Z,44847.0833333,0.626176571953,0.626176571953,false,raw,0.471916959988,0.154259611965,10.7,3,6.13846687972
15603,2022-10-13T03:00:00Z,44847.125,0.702239750734,0.702239750734,false,raw,0.471916959988,0.230322790746,10.7,3,6.44271959484
15604,2022-10-13T04:00:00Z,44847.1666667,0.828281181245,0.828281181245,false,raw,0.471916959988,0.356364221257,10.7,3,6.94688531689
15605,2022-10-13T05:00:00Z,44847.2083333,0.794491969902,0.794491969902,false,raw,0.471916959988,0.322575009914,10.7,3,6.81172847152
15606,2022-10-13T06:00:00Z,44847.25,0.827289917012,0.827289917012,false,raw,0.471916959988,0.355372957024,10.7,3,6.94292025996
15607,2022-10-13T07:00:00Z,44847.2916667,0.8821010779,0.8821010779,false,raw,0.471916959988,0.410184117912,10.7,3,7.16216490351
15608,2022-10-13T08:00:00Z,44847.3333333,0.858758237979,0.858758237979,false,raw,0.471916959988,0.386841277991,10.7,3,7.06879354382
15609,2022-10-13T09:00:00Z,44847.375,0.823624944196,0.823624944196,false,raw,0.471916959988,0.351707984208,10.7,3,6.92826036869
15610,2022-10-13T10:00:00Z,44847.4166667,0.774843153176,0.774843153176,false,raw,0.471916959988,0.302926193188,10.7,3,6.73313320461
15611,2022-10-13T11:00:00Z,44847.4583333,0.746271937962,0.746271937962,false,raw,0.471916959988,0.274354977974,10.7,3,6.61884834376
15612,2022-10-13T12:00:00Z,44847.5,0.705168892321,0.705168892321,false,raw,0.471916959988,0.233251932333,10.7,3,6.45443616119
15613,2022-10-13T13:00:00Z,44847.5416667,0.748377871192,0.748377871192,false,raw,0.471916959988,0.276460911204,10.7,3,6.62727207668
15614,2022-10-13T14:00:00Z,44847.5833333,0.634697009457,0.634697009457,false,raw,0.471916959988,0.162780049469,10.7,3,6.17254862974
15615,2022-10-13T15:00:00Z,44847.625,0.498177402657,0.498177402657,false,raw,0.471916959988,0.0262604426689,10.7,3,5.62647020254
15616,2022-10-13T16:00:00Z,44847.6666667,0.610083264827,0.610083264827,false,raw,0.471916959988,0.138166304839,10.7,3,6.07409365122
15617,2022-10-13T17:00:00Z,44847.7083333,0.597997334279,0.597997334279,false,raw,0.471916959988,0.126080374291,10.7,3,6.02574992902
15618,2022-10-13T18:00:00Z,44847.75,0.613265519607,0.613265519607,false,raw,0.471916959988,0.141348559619,10.7,3,6.08682267034
15619,2022-10-13T19:00:00Z,44847.7916667,0.63435603622,0.63435603622,false,raw,0.471916959988,0.162439076232,10.7,3,6.17118473679
15620,2022-10-13T20:00:00Z,44847.8333333,0.592351737951,0.592351737951,false,raw,0.471916959988,0.120434777963,10.7,3,6.00316754371
15621,2022-10-13T21:00:00Z,44847.875,0.639494792195,0.639494792195,false,raw,0.471916959988,0.167577832207,10.7,3,6.19173976069
15622,2022-10-13T22:00:00Z,44847.9166667,0.709773973008,0.709773973008,false,raw,0.471916959988,0.23785701302,10.7,3,6.47285648394
15623,2022-10-13T23:00:00Z,44847.9583333,0.838748330667,0.838748330667,false,raw,0.471916959988,0.366831370679,10.7,3,6.98875391458
15624,2022-10-14T00:00:00Z,44848,0.823789326671,0.823789326671,false,raw,0.471916959988,0.351872366683,10.7,3,6.92891789859
15625,2022-10-14T01:00:00Z,44848.0416667,0.742177288223,0.742177288223,false,raw,0.471916959988,0.270260328235,10.7,3,6.6024697448
15626,2022-10-14T02:00:00Z,44848.0833333,0.835311750245,0.835311750245,false,raw,0.471916959988,0.363394790257,10.7,3,6.97500759289
15627,2022-10-14T03:00:00Z,44848.125,0.784858698808,0.784858698808,false,raw,0.471916959988,0.31294173882,10.7,3,6.77319538714
15628,2022-10-14T04:00:00Z,44848.1666667,1.12146673229,1.12146673229,false,raw,0.471916959988,0.649549772302,10.7,3,8.11962752107
15629,2022-10-14T05:00:00Z,44848.2083333,0.959662897755,0.959662897755,false,raw,0.471916959988,0.487745937767,10.7,3,7.47241218293
15630,2022-10-14T06:00:00Z,44848.25,0.904866153823,0.904866153823,false,raw,0.471916959988,0.432949193835,10.7,3,7.2532252072
15631,2022-10-14T07:00:00Z,44848.2916667,0.747990387754,0.747990387754,false,raw,0.471916959988,0.276073427766,10.7,3,6.62572214292
15632,2022-10-14T08:00:00Z,44848.3333333,0.423293838665,0.423293838665,false,raw,0.471515794748,0,10.7,3,5.51673479855
15633,2022-10-14T09:00:00Z,44848.375,0.601198975248,0.601198975248,false,raw,0.471515794748,0.1296831805,10.7,3,6.03546752055
15634,2022-10-14T10:00:00Z,44848.4166667,0.689223399356,0.689223399356,false,raw,0.471515794748,0.217707604608,10.7,3,6.38756521698
15635,2022-10-14T11:00:00Z,44848.4583333,0.822235745942,0.822235745942,false,raw,0.471515794748,0.350719951194,10.7,3,6.91961460332
15636,2022-10-14T12:00:00Z,44848.5,0.793988360884,0.793988360884,false,raw,0.471515794748,0.322472566136,10.7,3,6.80662506309
15637,2022-10-14T13:00:00Z,44848.5416667,0.836090612567,0.836090612567,false,raw,0.471515794748,0.364574817819,10.7,3,6.97503406982
15638,2022-10-14T14:00:00Z,44848.5833333,0.568703316083,0.568703316083,false,raw,0.471515794748,0.0971875213354,10.7,3,5.90548488389
15639,2022-10-14T15:00:00Z,44848.625,0.5542698529,0.5542698529,false,raw,0.471515794748,0.0827540581524,10.7,3,5.84775103116
15640,2022-10-14T16:00:00Z,44848.6666667,0.663989197026,0.663989197026,false,raw,0.471515794748,0.192473402278,10.7,3,6.28662840766
15641,2022-10-14T17:00:00Z,44848.7083333,0.751044672471,0.751044672471,false,raw,0.471515794748,0.279528877723,10.7,3,6.63485030944
15642,2022-10-14T18:00:00Z,44848.75,0.854195542527,0.854195542527,false,raw,0.471515794748,0.382679747779,10.7,3,7.04745378966
15643,2022-10-14T19:00:00Z,44848.7916667,1.02917037341,1.02917037341,false,raw,0.471515794748,0.557654578662,10.7,3,7.7473531132
15644,2022-10-14T20:00:00Z,44848.8333333,1.02217599673,1.02217599673,false,raw,0.471515794748,0.550660201982,10.7,3,7.71937560648
15645,2022-10-14T21:00:00Z,44848.875,1.05843561473,1.05843561473,false,raw,0.471515794748,0.586919819982,10.7,3,7.86441407848
15646,2022-10-14T22:00:00Z,44848.9166667,1.06195647102,1.06195647102,false,raw,0.471515794748,0.590440676272,10.7,3,7.87849750364
15647,2022-10-14T23:00:00Z,44848.9583333,1.07804389567,1.07804389567,false,raw,0.471515794748,0.606528100922,10.7,3,7.94284720224
15648,2022-10-15T00:00:00Z,44849,0.787845724542,0.787845724542,false,raw,0.471515794748,0.316329929794,10.7,3,6.78205451772
15649,2022-10-15T01:00:00Z,44849.0416667,0.490026533542,0.490026533542,false,raw,0.471515794748,0.0185107387944,10.7,3,5.59077775372
15650,2022-10-15T02:00:00Z,44849.0833333,0.600951983989,0.600951983989,false,raw,0.471515794748,0.129436189241,10.7,3,6.03447955551
15651,2022-10-15T03:00:00Z,44849.125,0.682354590655,0.682354590655,false,raw,0.471515794748,0.210838795907,10.7,3,6.36008998218
15652,2022-10-15T04:00:00Z,44849.1666667,0.87043493104,0.87043493104,false,raw,0.471515794748,0.398919136292,10.7,3,7.11241134372
15653,2022-10-15T05:00:00Z,44849.2083333,0.637000620938,0.637000620938,false,raw,0.471515794748,0.16548482619,10.7,3,6.17867410331
15654,2022-10-15T06:00:00Z,44849.25,0.663686569434,0.663686569434,false,raw,0.471515794748,0.192170774686,10.7,3,6.28541789729
15655,2022-10-15T07:00:00Z,44849.2916667,0.652617899222,0.652617899222,false,raw,0.471515794748,0.181102104474,10.7,3,6.24114321644
15656,2022-10-15T08:00:00Z,44849.3333333,0.661386313636,0.661386313636,false,raw,0.471515794748,0.189870518888,10.7,3,6.2762168741
15657,2022-10-15T09:00:00Z,44849.375,0.735073379042,0.735073379042,false,raw,0.471515794748,0.263557584294,10.7,3,6.57096513572
15658,2022-10-15T10:00:00Z,44849.4166667,0.582492311294,0.582492311294,false,raw,0.471515794748,0.110976516546,10.7,3,5.96064086473
15659,2022-10-15T11:00:00Z,44849.4583333,0.614826377924,0.614826377924,false,raw,0.471515794748,0.143310583176,10.7,3,6.08997713125
15660,2022-10-15T12:00:00Z,44849.5,0.576649122071,0.576649122071,false,raw,0.471515794748,0.105133327323,10.7,3,5.93726810784
15661,2022-10-15T13:00:00Z,44849.5416667,0.505618831596,0.505618831596,false,raw,0.471515794748,0.0341030368484,10.7,3,5.65314694594
15662,2022-10-15T14:00:00Z,44849.5833333,0.485046590275,0.485046590275,false,raw,0.471515794748,0.0135307955274,10.7,3,5.57085798066
15663,2022-10-15T15:00:00Z,44849.625,0.514272399283,0.514272399283,false,raw,0.471515794748,0.0427566045354,10.7,3,5.68776121669
15664,2022-10-15T16:00:00Z,44849.6666667,0.527466222714,0.527466222714,false,raw,0.471515794748,0.0559504279664,10.7,3,5.74053651041
15665,2022-10-15T17:00:00Z,44849.7083333,0.507486439865,0.507486439865,false,raw,0.471515794748,0.0359706451174,10.7,3,5.66061737902
15666,2022-10-15T18:00:00Z,44849.75,0.517029648714,0.517029648714,false,raw,0.471515794748,0.0455138539664,10.7,3,5.69879021441
15667,2022-10-15T19:00:00Z,44849.7916667,0.645482253356,0.645482253356,false,raw,0.471515794748,0.173966458608,10.7,3,6.21260063298
15668,2022-10-15T20:00:00Z,44849.8333333,0.53977649379,0.53977649379,false,raw,0.471515794748,0.0682606990424,10.7,3,5.78977759472
15669,2022-10-15T21:00:00Z,44849.875,0.60174818963,0.60174818963,false,raw,0.471515794748,0.130232394882,10.7,3,6.03766437808
15670,2022-10-15T22:00:00Z,44849.9166667,0.664217333687,0.664217333687,false,raw,0.471515794748,0.192701538939,10.7,3,6.2875409543
15671,2022-10-15T23:00:00Z,44849.9583333,0.714731715299,0.714731715299,false,raw,0.471515794748,0.243215920551,10.7,3,6.48959848075
15672,2022-10-16T00:00:00Z,44850,0.714117561502,0.714117561502,false,raw,0.471515794748,0.242601766754,10.7,3,6.48714186556
15673,2022-10-16T01:00:00Z,44850.0416667,0.746987258272,0.746987258272,false,raw,0.471515794748,0.275471463524,10.7,3,6.61862065264
15674,2022-10-16T02:00:00Z,44850.0833333,0.768695485563,0.768695485563,false,raw,0.471515794748,0.297179690815,10.7,3,6.70545356181
15675,2022-10-16T03:00:00Z,44850.125,0.848230621193,0.848230621193,false,raw,0.471515794748,0.376714826445,10.7,3,7.02359410433
15676,2022-10-16T04:00:00Z,44850.1666667,0.766251863277,0.766251863277,false,raw,0.471515794748,0.294736068529,10.7,3,6.69567907266
15677,2022-10-16T05:00:00Z,44850.2083333,0.840099006016,0.840099006016,false,raw,0.471515794748,0.368583211268,10.7,3,6.99106764362
15678,2022-10-16T06:00:00Z,44850.25,0.945568848428,0.945568848428,false,raw,0.471515794748,0.47405305368,10.7,3,7.41294701327
15679,2022-10-16T07:00:00Z,44850.2916667,0.998085763237,0.998085763237,false,raw,0.471515794748,0.526569968489,10.7,3,7.6230146725
15680,2022-10-16T08:00:00Z,44850.3333333,0.966636646321,0.966636646321,false,raw,0.471515794748,0.495120851573,10.7,3,7.49721820484
15681,2022-10-16T09:00:00Z,44850.375,0.70728372214,0.70728372214,false,raw,0.471515794748,0.235767927392,10.7,3,6.45980650812
15682,2022-10-16T10:00:00Z,44850.4166667,0.630638420065,0.630638420065,false,raw,0.471515794748,0.159122625317,10.7,3,6.15322529982
15683,2022-10-16T11:00:00Z,44850.4583333,0.696894511744,0.696894511744,false,raw,0.471515794748,0.225378716996,10.7,3,6.41824966653
15684,2022-10-16T12:00:00Z,44850.5,0.582676155866,0.582676155866,false,raw,0.471515794748,0.111160361118,10.7,3,5.96137624302
15685,2022-10-16T13:00:00Z,44850.5416667,0.437058230475,0.437058230475,false,raw,0.470962396176,0,10.7,3,5.51026003526
15686,2022-10-16T14:00:00Z,44850.5833333,0.478900831462,0.478900831462,false,raw,0.470962396176,0.007938435286,10.7,3,5.5420137764
15687,2022-10-16T15:00:00Z,44850.625,0.435796528184,0.435796528184,false,raw,0.470039925391,0,10.7,3,5.49946712708
15688,2022-10-16T16:00:00Z,44850.6666667,0.480803251831,0.480803251831,false,raw,0.470039925391,0.0107633264397,10.7,3,5.54252043284
15689,2022-10-16T17:00:00Z,44850.7083333,0.486870896735,0.486870896735,false,raw,0.470039925391,0.0168309713437,10.7,3,5.56679101245
15690,2022-10-16T18:00:00Z,44850.75,0.472197188727,0.472197188727,false,raw,0.470039925391,0.0021572633357,10.7,3,5.50809618042
15691,2022-10-16T19:00:00Z,44850.7916667,0.566033578149,0.566033578149,false,raw,0.470039925391,0.0959936527577,10.7,3,5.88344173811
